AccX,AccY,AccZ,Longitude,Latitude
3.3926,0.5267,7.5872,77.74116,21.229216
3.3926,0.5267,7.5872,77.74116,21.229216
3.3926,0.5267,7.5872,77.74116,21.229216
3.3926,0.5267,7.5872,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
-0.7781,-0.3639,9.809,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
1.9848,0.4908,11.5975,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
5.8921,0.9122,10.3621,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
6.8331,-0.3663,11.4203,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
4.8937,0.3352,12.7132,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.74116,21.229216
6.1675,1.1253,2.2721,77.7411,21.229214
6.1675,1.1253,2.2721,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
3.2441,2.8012,14.9949,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
7.4939,1.4533,1.2809,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
-2.1069,-2.2194,8.8873,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9289,0.4956,19.4409,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
3.9768,-0.9242,0.6752,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
2.8539,-0.012,5.715,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.2601,-0.8236,6.6439,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
5.6814,-0.3089,8.7891,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
4.81,-0.1508,9.9647,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
3.5602,0.9481,16.6253,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
0.5794,-0.5195,9.9455,77.7411,21.229214
4.7285,0.6057,6.6846,77.7411,21.229214
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
4.7285,0.6057,6.6846,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.4916,-0.2753,7.9511,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
1.1899,-0.0814,7.9057,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
0.5698,-0.1652,8.4922,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
3.395,-0.6273,7.3143,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
4.0749,0.4597,8.0134,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
8.1475,0.0982,13.0029,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
4.8028,-0.4908,6.4356,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
0.5962,-1.1301,10.4076,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.74105,21.22922
-0.2801,-0.7446,9.4691,77.741,21.229225
-0.2801,-0.7446,9.4691,77.741,21.229225
-0.2801,-0.7446,9.4691,77.741,21.229225
-0.2801,-0.7446,9.4691,77.741,21.229225
-0.2801,-0.7446,9.4691,77.741,21.229225
-0.2801,-0.7446,9.4691,77.741,21.229225
-0.2801,-0.7446,9.4691,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
-1.4629,-1.2689,10.489,77.741,21.229225
